id,self_employment_type,branch,age,gender,period,self_empl_persons,avg_personal_income,avg_self_empl_income
33676,1st_category_group,Other specialised business services,25 to 34 years,Female,2013,7.9,27.4,19.6
33677,1st_category_group,Other specialised business services,25 to 34 years,Female,2014,8.3,27.3,19.7
33678,1st_category_group,Other specialised business services,25 to 34 years,Female,2015,9.2,28.5,20.3
33679,1st_category_group,Other specialised business services,25 to 34 years,Female,2016,9.5,29.5,21.5
33680,1st_category_group,Other specialised business services,25 to 34 years,Female,2017,9.8,29.9,22.2
33681,1st_category_group,Other specialised business services,25 to 34 years,Female,2018,10.4,31.5,23.4
33682,1st_category_group,Other specialised business services,25 to 34 years,Female,2019,11.5,32.9,24.2
33683,1st_category_group,Other specialised business services,25 to 34 years,Female,2020,11.2,33.4,24.0
33702,1st_category_group,Other specialised business services,35 to 44 years,Male,2011,30.3,62.5,56.1
33703,1st_category_group,Other specialised business services,35 to 44 years,Male,2012,30.6,61.5,55.3
33704,1st_category_group,Other specialised business services,35 to 44 years,Male,2013,30.1,61.1,54.2
33705,1st_category_group,Other specialised business services,35 to 44 years,Male,2014,29.7,60.7,54.1
33706,1st_category_group,Other specialised business services,35 to 44 years,Male,2015,29.5,62.5,55.7
33707,1st_category_group,Other specialised business services,35 to 44 years,Male,2016,28.7,64.6,57.9
33708,1st_category_group,Other specialised business services,35 to 44 years,Male,2017,28.0,67.3,59.7
33709,1st_category_group,Other specialised business services,35 to 44 years,Male,2018,27.7,68.5,61.3
33710,1st_category_group,Other specialised business services,35 to 44 years,Male,2019,28.5,69.7,62.4
33711,1st_category_group,Other specialised business services,35 to 44 years,Male,2020,27.8,68.7,59.6
33716,1st_category_group,Other specialised business services,35 to 44 years,Female,2011,19.7,37.9,28.6
33717,1st_category_group,Other specialised business services,35 to 44 years,Female,2012,20.2,37.8,28.0
33718,1st_category_group,Other specialised business services,35 to 44 years,Female,2013,20.0,37.2,27.4
33719,1st_category_group,Other specialised business services,35 to 44 years,Female,2014,20.1,38.1,28.5
33720,1st_category_group,Other specialised business services,35 to 44 years,Female,2015,20.5,40.1,30.1
33721,1st_category_group,Other specialised business services,35 to 44 years,Female,2016,20.2,41.8,31.9
33722,1st_category_group,Other specialised business services,35 to 44 years,Female,2017,19.9,42.5,32.7
33723,1st_category_group,Other specialised business services,35 to 44 years,Female,2018,20.0,44.9,35.0
33724,1st_category_group,Other specialised business services,35 to 44 years,Female,2019,20.6,46.0,36.1
33725,1st_category_group,Other specialised business services,35 to 44 years,Female,2020,19.8,45.4,33.8
33744,1st_category_group,Other specialised business services,45 to 54 years,Male,2011,33.8,65.8,57.3
33745,1st_category_group,Other specialised business services,45 to 54 years,Male,2012,35.5,64.9,57.0
33746,1st_category_group,Other specialised business services,45 to 54 years,Male,2013,36.7,65.9,56.7
33747,1st_category_group,Other specialised business services,45 to 54 years,Male,2014,38.1,64.9,56.7
33748,1st_category_group,Other specialised business services,45 to 54 years,Male,2015,40.6,66.2,58.2
33749,1st_category_group,Other specialised business services,45 to 54 years,Male,2016,41.8,67.7,60.4
33750,1st_category_group,Other specialised business services,45 to 54 years,Male,2017,41.7,71.3,62.5
33751,1st_category_group,Other specialised business services,45 to 54 years,Male,2018,43.5,72.7,65.0
33752,1st_category_group,Other specialised business services,45 to 54 years,Male,2019,44.4,74.3,66.7
33753,1st_category_group,Other specialised business services,45 to 54 years,Male,2020,43.2,72.7,64.0
33758,1st_category_group,Other specialised business services,45 to 54 years,Female,2011,15.9,37.0,28.0
33759,1st_category_group,Other specialised business services,45 to 54 years,Female,2012,17.1,37.5,27.6
33760,1st_category_group,Other specialised business services,45 to 54 years,Female,2013,18.0,37.5,27.2
33761,1st_category_group,Other specialised business services,45 to 54 years,Female,2014,19.2,38.4,28.2
33762,1st_category_group,Other specialised business services,45 to 54 years,Female,2015,21.0,40.1,30.0
33763,1st_category_group,Other specialised business services,45 to 54 years,Female,2016,22.2,42.9,32.4
33764,1st_category_group,Other specialised business services,45 to 54 years,Female,2017,23.5,44.7,33.5
33765,1st_category_group,Other specialised business services,45 to 54 years,Female,2018,25.0,47.5,36.4
33766,1st_category_group,Other specialised business services,45 to 54 years,Female,2019,26.0,50.0,39.5
33767,1st_category_group,Other specialised business services,45 to 54 years,Female,2020,25.5,49.5,37.1
33786,1st_category_group,Other specialised business services,55 to 64 years,Male,2011,21.9,60.7,50.4
33787,1st_category_group,Other specialised business services,55 to 64 years,Male,2012,22.9,59.7,49.5
33788,1st_category_group,Other specialised business services,55 to 64 years,Male,2013,23.6,59.0,48.0
33789,1st_category_group,Other specialised business services,55 to 64 years,Male,2014,24.9,60.2,48.0
33790,1st_category_group,Other specialised business services,55 to 64 years,Male,2015,27.0,59.1,48.8
33791,1st_category_group,Other specialised business services,55 to 64 years,Male,2016,28.5,59.9,50.1
33792,1st_category_group,Other specialised business services,55 to 64 years,Male,2017,29.4,62.2,50.8
33793,1st_category_group,Other specialised business services,55 to 64 years,Male,2018,32.4,62.8,53.2
33794,1st_category_group,Other specialised business services,55 to 64 years,Male,2019,34.9,64.3,55.1
33795,1st_category_group,Other specialised business services,55 to 64 years,Male,2020,35.9,63.5,52.7
33800,1st_category_group,Other specialised business services,55 to 64 years,Female,2011,7.8,29.0,20.8
33801,1st_category_group,Other specialised business services,55 to 64 years,Female,2012,8.0,29.6,20.9
33802,1st_category_group,Other specialised business services,55 to 64 years,Female,2013,8.2,29.5,20.5
33803,1st_category_group,Other specialised business services,55 to 64 years,Female,2014,8.8,30.6,20.9
33804,1st_category_group,Other specialised business services,55 to 64 years,Female,2015,9.6,31.2,21.7
33805,1st_category_group,Other specialised business services,55 to 64 years,Female,2016,10.2,33.3,23.4
33806,1st_category_group,Other specialised business services,55 to 64 years,Female,2017,11.0,34.4,23.9
33807,1st_category_group,Other specialised business services,55 to 64 years,Female,2018,12.1,36.9,26.0
33808,1st_category_group,Other specialised business services,55 to 64 years,Female,2019,13.5,38.6,27.7
33809,1st_category_group,Other specialised business services,55 to 64 years,Female,2020,14.4,38.7,26.9
33828,1st_category_group,Other specialised business services,65 to 74 years,Male,2011,2.5,84.1,65.8
33829,1st_category_group,Other specialised business services,65 to 74 years,Male,2012,3.0,86.6,66.7
33830,1st_category_group,Other specialised business services,65 to 74 years,Male,2013,3.4,84.0,64.8
33831,1st_category_group,Other specialised business services,65 to 74 years,Male,2014,3.7,85.7,65.8
33832,1st_category_group,Other specialised business services,65 to 74 years,Male,2015,4.1,83.4,65.5
33833,1st_category_group,Other specialised business services,65 to 74 years,Male,2016,4.5,82.7,65.8
33834,1st_category_group,Other specialised business services,65 to 74 years,Male,2017,4.7,83.6,62.0
33835,1st_category_group,Other specialised business services,65 to 74 years,Male,2018,5.7,76.6,61.9
33836,1st_category_group,Other specialised business services,65 to 74 years,Male,2019,6.5,75.9,62.3
33837,1st_category_group,Other specialised business services,65 to 74 years,Male,2020,6.8,75.1,61.2
33842,1st_category_group,Other specialised business services,65 to 74 years,Female,2011,0.9,32.1,23.5
33843,1st_category_group,Other specialised business services,65 to 74 years,Female,2012,1.1,32.8,24.6
33844,1st_category_group,Other specialised business services,65 to 74 years,Female,2013,1.3,33.3,24.6
33845,1st_category_group,Other specialised business services,65 to 74 years,Female,2014,1.4,34.2,24.6
33846,1st_category_group,Other specialised business services,65 to 74 years,Female,2015,1.5,34.3,25.1
33847,1st_category_group,Other specialised business services,65 to 74 years,Female,2016,1.6,36.4,27.3
33848,1st_category_group,Other specialised business services,65 to 74 years,Female,2017,1.7,37.4,26.6
33849,1st_category_group,Other specialised business services,65 to 74 years,Female,2018,2.0,35.3,26.2
33850,1st_category_group,Other specialised business services,65 to 74 years,Female,2019,2.1,37.5,26.8
35179,1st_category_group,Renting and other business support,75 years or older,Male,2018,0.1,56.4,28.2
35180,1st_category_group,Renting and other business support,75 years or older,Male,2019,0.1,58.5,30.8
35214,1st_category_group,Renting and other business support,Younger than 25 years,Male,2011,1.2,27.0,23.2
35215,1st_category_group,Renting and other business support,Younger than 25 years,Male,2012,1.2,24.7,21.4
35216,1st_category_group,Renting and other business support,Younger than 25 years,Male,2013,1.3,23.9,21.3
35217,1st_category_group,Renting and other business support,Younger than 25 years,Male,2014,1.3,24.6,21.9
35218,1st_category_group,Renting and other business support,Younger than 25 years,Male,2015,1.4,26.8,23.9
35219,1st_category_group,Renting and other business support,Younger than 25 years,Male,2016,1.4,27.3,24.4
35220,1st_category_group,Renting and other business support,Younger than 25 years,Male,2017,1.5,28.9,25.4
35221,1st_category_group,Renting and other business support,Younger than 25 years,Male,2018,1.7,30.3,26.2
35222,1st_category_group,Renting and other business support,Younger than 25 years,Male,2019,2.0,30.6,27.1
35228,1st_category_group,Renting and other business support,Younger than 25 years,Female,2011,0.3,19.3,13.2
35229,1st_category_group,Renting and other business support,Younger than 25 years,Female,2012,0.3,19.6,12.8
35230,1st_category_group,Renting and other business support,Younger than 25 years,Female,2013,0.3,19.1,12.0
35231,1st_category_group,Renting and other business support,Younger than 25 years,Female,2014,0.3,18.7,12.4
35232,1st_category_group,Renting and other business support,Younger than 25 years,Female,2015,0.3,17.4,14.3
35233,1st_category_group,Renting and other business support,Younger than 25 years,Female,2016,0.3,16.9,13.5
35234,1st_category_group,Renting and other business support,Younger than 25 years,Female,2017,0.3,18.7,15.2
35235,1st_category_group,Renting and other business support,Younger than 25 years,Female,2018,0.4,21.2,16.8
35236,1st_category_group,Renting and other business support,Younger than 25 years,Female,2019,0.5,23.0,17.4
35256,1st_category_group,Renting and other business support,25 to 34 years,Male,2011,5.1,36.9,32.6
35257,1st_category_group,Renting and other business support,25 to 34 years,Male,2012,5.3,35.5,30.8
35258,1st_category_group,Renting and other business support,25 to 34 years,Male,2013,5.3,33.8,29.8
35259,1st_category_group,Renting and other business support,25 to 34 years,Male,2014,5.4,35.7,31.0
35260,1st_category_group,Renting and other business support,25 to 34 years,Male,2015,5.7,38.4,32.6
35261,1st_category_group,Renting and other business support,25 to 34 years,Male,2016,5.8,37.9,32.8
35262,1st_category_group,Renting and other business support,25 to 34 years,Male,2017,6.1,39.9,34.3
35263,1st_category_group,Renting and other business support,25 to 34 years,Male,2018,6.6,41.9,36.4
35264,1st_category_group,Renting and other business support,25 to 34 years,Male,2019,7.2,43.0,37.5
35265,1st_category_group,Renting and other business support,25 to 34 years,Male,2020,7.4,43.6,37.2
35270,1st_category_group,Renting and other business support,25 to 34 years,Female,2011,2.0,22.4,15.9
35271,1st_category_group,Renting and other business support,25 to 34 years,Female,2012,2.0,22.4,15.3
35272,1st_category_group,Renting and other business support,25 to 34 years,Female,2013,2.1,21.5,15.0
35273,1st_category_group,Renting and other business support,25 to 34 years,Female,2014,2.2,22.2,15.0
35274,1st_category_group,Renting and other business support,25 to 34 years,Female,2015,2.3,21.9,14.9
35275,1st_category_group,Renting and other business support,25 to 34 years,Female,2016,2.4,22.5,15.8
35276,1st_category_group,Renting and other business support,25 to 34 years,Female,2017,2.5,23.9,16.6
35277,1st_category_group,Renting and other business support,25 to 34 years,Female,2018,2.7,27.0,18.7
35278,1st_category_group,Renting and other business support,25 to 34 years,Female,2019,2.9,27.5,19.6
35279,1st_category_group,Renting and other business support,25 to 34 years,Female,2020,3.0,26.9,19.3
35298,1st_category_group,Renting and other business support,35 to 44 years,Male,2011,8.2,43.8,38.3
35299,1st_category_group,Renting and other business support,35 to 44 years,Male,2012,8.0,42.7,37.2
35300,1st_category_group,Renting and other business support,35 to 44 years,Male,2013,7.9,41.9,36.1
35301,1st_category_group,Renting and other business support,35 to 44 years,Male,2014,7.8,42.6,38.0
35302,1st_category_group,Renting and other business support,35 to 44 years,Male,2015,7.9,47.9,38.9
35303,1st_category_group,Renting and other business support,35 to 44 years,Male,2016,7.8,45.0,39.1
35304,1st_category_group,Renting and other business support,35 to 44 years,Male,2017,7.7,47.6,40.7
35305,1st_category_group,Renting and other business support,35 to 44 years,Male,2018,7.9,49.8,43.4
35306,1st_category_group,Renting and other business support,35 to 44 years,Male,2019,8.3,50.7,43.5
35307,1st_category_group,Renting and other business support,35 to 44 years,Male,2020,8.6,50.6,42.5
35312,1st_category_group,Renting and other business support,35 to 44 years,Female,2011,4.5,27.9,20.9
35313,1st_category_group,Renting and other business support,35 to 44 years,Female,2012,4.6,27.7,20.1
35314,1st_category_group,Renting and other business support,35 to 44 years,Female,2013,4.5,26.9,19.4
35315,1st_category_group,Renting and other business support,35 to 44 years,Female,2014,4.6,27.5,20.0
35316,1st_category_group,Renting and other business support,35 to 44 years,Female,2015,4.6,27.9,19.8
35317,1st_category_group,Renting and other business support,35 to 44 years,Female,2016,4.7,28.6,20.2
35318,1st_category_group,Renting and other business support,35 to 44 years,Female,2017,4.7,30.0,20.9
35319,1st_category_group,Renting and other business support,35 to 44 years,Female,2018,4.8,32.0,22.8
35320,1st_category_group,Renting and other business support,35 to 44 years,Female,2019,5.1,33.0,23.8
35321,1st_category_group,Renting and other business support,35 to 44 years,Female,2020,5.1,30.6,20.9
