id,self_employment_type,branch,background,gender,period,self_empl_persons,avg_personal_income,avg_self_empl_income
43505,1st_category_group,Other service activities,Western,Female,2014,4.3,13.3,9.9
43506,1st_category_group,Other service activities,Western,Female,2015,4.6,13.8,10.0
43507,1st_category_group,Other service activities,Western,Female,2016,4.8,14.4,10.1
43508,1st_category_group,Other service activities,Western,Female,2017,5.1,14.7,10.5
43509,1st_category_group,Other service activities,Western,Female,2018,5.4,15.3,10.9
43510,1st_category_group,Other service activities,Western,Female,2019,5.8,15.9,11.4
43511,1st_category_group,Other service activities,Western,Female,2020,5.7,16.8,13.4
43530,1st_category_group,Other service activities,Non-western,Male,2011,2.2,18.4,16.2
43531,1st_category_group,Other service activities,Non-western,Male,2012,2.5,18.4,16.4
43532,1st_category_group,Other service activities,Non-western,Male,2013,2.7,18.2,15.9
43533,1st_category_group,Other service activities,Non-western,Male,2014,2.7,19.3,16.4
43534,1st_category_group,Other service activities,Non-western,Male,2015,3.1,19.9,16.9
43535,1st_category_group,Other service activities,Non-western,Male,2016,3.3,21.2,18.1
43536,1st_category_group,Other service activities,Non-western,Male,2017,3.6,22.6,18.8
43537,1st_category_group,Other service activities,Non-western,Male,2018,3.9,23.9,20.2
43538,1st_category_group,Other service activities,Non-western,Male,2019,4.3,24.5,20.0
43539,1st_category_group,Other service activities,Non-western,Male,2020,4.6,24.7,20.8
43544,1st_category_group,Other service activities,Non-western,Female,2011,2.7,11.6,9.0
43545,1st_category_group,Other service activities,Non-western,Female,2012,3.0,11.0,8.7
43546,1st_category_group,Other service activities,Non-western,Female,2013,3.2,10.4,8.1
43547,1st_category_group,Other service activities,Non-western,Female,2014,3.5,11.5,8.4
43548,1st_category_group,Other service activities,Non-western,Female,2015,3.8,12.1,8.5
43549,1st_category_group,Other service activities,Non-western,Female,2016,4.1,13.2,9.5
43550,1st_category_group,Other service activities,Non-western,Female,2017,4.5,14.3,10.0
43551,1st_category_group,Other service activities,Non-western,Female,2018,4.9,15.1,10.6
43552,1st_category_group,Other service activities,Non-western,Female,2019,5.6,15.8,11.0
43553,1st_category_group,Other service activities,Non-western,Female,2020,5.6,17.3,13.6
48234,1st_category_group,Unknown,Netherlands,Male,2011,14.3,32.8,19.7
48235,1st_category_group,Unknown,Netherlands,Male,2012,13.5,30.8,17.4
48236,1st_category_group,Unknown,Netherlands,Male,2013,14.6,28.5,16.6
48237,1st_category_group,Unknown,Netherlands,Male,2014,15.8,31.7,19.7
48238,1st_category_group,Unknown,Netherlands,Male,2015,15.1,33.3,20.0
48239,1st_category_group,Unknown,Netherlands,Male,2016,18.1,45.3,25.0
48240,1st_category_group,Unknown,Netherlands,Male,2017,16.0,47.8,25.6
48241,1st_category_group,Unknown,Netherlands,Male,2018,12.8,50.3,26.0
48242,1st_category_group,Unknown,Netherlands,Male,2019,7.6,56.2,29.4
48243,1st_category_group,Unknown,Netherlands,Male,2020,6.5,34.9,17.0
48248,1st_category_group,Unknown,Netherlands,Female,2011,31.4,10.7,5.2
48249,1st_category_group,Unknown,Netherlands,Female,2012,28.2,10.3,5.2
48250,1st_category_group,Unknown,Netherlands,Female,2013,26.1,10.2,5.2
48251,1st_category_group,Unknown,Netherlands,Female,2014,24.3,12.0,6.4
48252,1st_category_group,Unknown,Netherlands,Female,2015,22.2,12.4,6.9
48253,1st_category_group,Unknown,Netherlands,Female,2016,22.8,15.8,9.0
48254,1st_category_group,Unknown,Netherlands,Female,2017,21.4,16.1,9.0
48255,1st_category_group,Unknown,Netherlands,Female,2018,19.1,15.3,8.7
48256,1st_category_group,Unknown,Netherlands,Female,2019,12.9,16.9,10.0
48257,1st_category_group,Unknown,Netherlands,Female,2020,11.2,14.4,9.2
48276,1st_category_group,Unknown,Western,Male,2011,2.8,27.7,15.1
48277,1st_category_group,Unknown,Western,Male,2012,2.5,27.1,14.1
48278,1st_category_group,Unknown,Western,Male,2013,2.8,27.0,15.0
48279,1st_category_group,Unknown,Western,Male,2014,3.3,26.9,17.1
48280,1st_category_group,Unknown,Western,Male,2015,3.1,28.4,18.2
48281,1st_category_group,Unknown,Western,Male,2016,3.8,35.7,20.0
48282,1st_category_group,Unknown,Western,Male,2017,3.4,38.1,20.6
48283,1st_category_group,Unknown,Western,Male,2018,2.6,37.5,20.0
48284,1st_category_group,Unknown,Western,Male,2019,1.2,45.2,21.0
48290,1st_category_group,Unknown,Western,Female,2011,4.3,12.6,5.9
48291,1st_category_group,Unknown,Western,Female,2012,4.1,12.3,5.6
48292,1st_category_group,Unknown,Western,Female,2013,4.0,12.3,5.6
48293,1st_category_group,Unknown,Western,Female,2014,4.0,13.5,7.3
48294,1st_category_group,Unknown,Western,Female,2015,3.7,14.4,8.1
48295,1st_category_group,Unknown,Western,Female,2016,4.0,19.9,9.7
48296,1st_category_group,Unknown,Western,Female,2017,3.8,18.6,9.8
48297,1st_category_group,Unknown,Western,Female,2018,3.3,17.8,9.3
48298,1st_category_group,Unknown,Western,Female,2019,2.1,21.7,10.2
48318,1st_category_group,Unknown,Non-western,Male,2011,3.2,26.0,18.2
48319,1st_category_group,Unknown,Non-western,Male,2012,3.1,24.9,16.0
48320,1st_category_group,Unknown,Non-western,Male,2013,3.5,25.9,17.2
48321,1st_category_group,Unknown,Non-western,Male,2014,4.8,26.3,19.0
48322,1st_category_group,Unknown,Non-western,Male,2015,4.4,26.8,19.7
48323,1st_category_group,Unknown,Non-western,Male,2016,4.6,28.5,20.0
48324,1st_category_group,Unknown,Non-western,Male,2017,4.0,31.0,21.6
48325,1st_category_group,Unknown,Non-western,Male,2018,3.3,29.5,20.7
48326,1st_category_group,Unknown,Non-western,Male,2019,1.3,29.5,18.3
48332,1st_category_group,Unknown,Non-western,Female,2011,2.8,15.6,9.7
48333,1st_category_group,Unknown,Non-western,Female,2012,2.7,13.8,8.9
48334,1st_category_group,Unknown,Non-western,Female,2013,2.8,13.9,8.6
48335,1st_category_group,Unknown,Non-western,Female,2014,3.4,16.1,12.0
48336,1st_category_group,Unknown,Non-western,Female,2015,3.1,17.3,11.8
48337,1st_category_group,Unknown,Non-western,Female,2016,3.0,18.1,14.6
48338,1st_category_group,Unknown,Non-western,Female,2017,3.0,20.0,14.9
48339,1st_category_group,Unknown,Non-western,Female,2018,2.7,19.0,13.2
48340,1st_category_group,Unknown,Non-western,Female,2019,1.7,18.1,12.2
64194,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2011,42.1,36.5,31.2
64195,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2012,41.7,34.6,30.1
64196,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2013,41.1,37.1,32.4
64197,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2014,40.7,36.6,32.0
64198,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2015,40.5,33.6,29.0
64199,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2016,40.2,36.7,31.0
64200,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2017,40.4,44.7,37.1
64201,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2018,40.3,43.8,35.7
64202,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2019,40.6,45.1,37.1
64203,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2020,40.2,42.1,35.2
64208,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2011,16.9,25.0,22.0
64209,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2012,16.6,25.1,21.2
64210,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2013,16.4,25.9,23.0
64211,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2014,16.2,25.2,22.5
64212,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2015,16.2,23.6,19.5
64213,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2016,16.2,25.5,21.4
64214,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2017,16.6,32.7,28.3
64215,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2018,16.5,32.1,26.2
64216,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2019,16.7,33.7,27.9
64217,1st_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2020,16.5,30.8,25.6
64236,1st_category_group,"Agriculture, forestry and fishing",Western,Male,2011,1.1,31.7,24.7
64237,1st_category_group,"Agriculture, forestry and fishing",Western,Male,2012,1.1,27.7,24.1
64238,1st_category_group,"Agriculture, forestry and fishing",Western,Male,2013,1.2,30.6,25.5
64239,1st_category_group,"Agriculture, forestry and fishing",Western,Male,2014,1.1,29.1,25.5
64240,1st_category_group,"Agriculture, forestry and fishing",Western,Male,2015,1.2,29.9,26.4
64241,1st_category_group,"Agriculture, forestry and fishing",Western,Male,2016,1.3,31.2,27.1
64242,1st_category_group,"Agriculture, forestry and fishing",Western,Male,2017,1.3,33.3,29.4
64243,1st_category_group,"Agriculture, forestry and fishing",Western,Male,2018,1.5,34.2,30.4
64244,1st_category_group,"Agriculture, forestry and fishing",Western,Male,2019,1.8,36.4,31.7
64250,1st_category_group,"Agriculture, forestry and fishing",Western,Female,2011,0.7,20.1,17.2
64251,1st_category_group,"Agriculture, forestry and fishing",Western,Female,2012,0.7,20.2,18.9
64252,1st_category_group,"Agriculture, forestry and fishing",Western,Female,2013,0.7,20.5,19.7
64253,1st_category_group,"Agriculture, forestry and fishing",Western,Female,2014,0.7,21.4,20.1
64254,1st_category_group,"Agriculture, forestry and fishing",Western,Female,2015,0.8,20.1,19.5
64255,1st_category_group,"Agriculture, forestry and fishing",Western,Female,2016,0.8,21.2,20.6
64256,1st_category_group,"Agriculture, forestry and fishing",Western,Female,2017,0.8,24.4,22.7
64257,1st_category_group,"Agriculture, forestry and fishing",Western,Female,2018,0.9,25.2,24.3
64258,1st_category_group,"Agriculture, forestry and fishing",Western,Female,2019,1.1,25.9,25.0
64278,1st_category_group,"Agriculture, forestry and fishing",Non-western,Male,2011,0.9,30.5,30.0
64279,1st_category_group,"Agriculture, forestry and fishing",Non-western,Male,2012,1.0,30.3,30.0
64280,1st_category_group,"Agriculture, forestry and fishing",Non-western,Male,2013,1.1,30.2,29.8
64281,1st_category_group,"Agriculture, forestry and fishing",Non-western,Male,2014,1.1,29.8,30.0
64282,1st_category_group,"Agriculture, forestry and fishing",Non-western,Male,2015,1.1,31.0,31.0
64283,1st_category_group,"Agriculture, forestry and fishing",Non-western,Male,2016,1.1,32.3,32.0
64284,1st_category_group,"Agriculture, forestry and fishing",Non-western,Male,2017,1.1,33.1,32.9
64285,1st_category_group,"Agriculture, forestry and fishing",Non-western,Male,2018,1.2,34.5,33.9
64286,1st_category_group,"Agriculture, forestry and fishing",Non-western,Male,2019,1.3,35.8,34.6
64296,1st_category_group,"Agriculture, forestry and fishing",Non-western,Female,2015,0.1,19.4,19.1
64297,1st_category_group,"Agriculture, forestry and fishing",Non-western,Female,2016,0.1,19.0,16.8
64298,1st_category_group,"Agriculture, forestry and fishing",Non-western,Female,2017,0.1,22.7,22.4
64299,1st_category_group,"Agriculture, forestry and fishing",Non-western,Female,2018,0.1,24.4,23.4
64300,1st_category_group,"Agriculture, forestry and fishing",Non-western,Female,2019,0.1,25.9,26.4
65793,1st_category_group,Mining and quarrying,Netherlands,Male,2014,0.1,87.0,75.0
65794,1st_category_group,Mining and quarrying,Netherlands,Male,2015,0.1,87.3,71.1
65798,1st_category_group,Mining and quarrying,Netherlands,Male,2019,0.1,74.6,67.5
67386,1st_category_group,Manufacturing,Netherlands,Male,2011,15.5,36.6,33.6
67387,1st_category_group,Manufacturing,Netherlands,Male,2012,16.0,36.0,32.2
67388,1st_category_group,Manufacturing,Netherlands,Male,2013,16.4,35.2,31.4
67389,1st_category_group,Manufacturing,Netherlands,Male,2014,16.8,37.0,33.2
67390,1st_category_group,Manufacturing,Netherlands,Male,2015,17.4,38.5,35.0
67391,1st_category_group,Manufacturing,Netherlands,Male,2016,17.8,40.4,36.8
67392,1st_category_group,Manufacturing,Netherlands,Male,2017,18.0,41.4,37.7
67393,1st_category_group,Manufacturing,Netherlands,Male,2018,18.6,43.3,39.7
67394,1st_category_group,Manufacturing,Netherlands,Male,2019,19.6,44.8,41.1
67395,1st_category_group,Manufacturing,Netherlands,Male,2020,19.7,44.7,40.3
67400,1st_category_group,Manufacturing,Netherlands,Female,2011,4.1,17.7,12.9
67401,1st_category_group,Manufacturing,Netherlands,Female,2012,4.2,17.3,12.4
67402,1st_category_group,Manufacturing,Netherlands,Female,2013,4.2,16.8,12.2
67403,1st_category_group,Manufacturing,Netherlands,Female,2014,4.4,17.2,12.7
67404,1st_category_group,Manufacturing,Netherlands,Female,2015,4.5,17.7,13.4
67405,1st_category_group,Manufacturing,Netherlands,Female,2016,4.4,18.5,13.9
67406,1st_category_group,Manufacturing,Netherlands,Female,2017,4.5,19.1,14.2
67407,1st_category_group,Manufacturing,Netherlands,Female,2018,4.5,20.3,15.2
67408,1st_category_group,Manufacturing,Netherlands,Female,2019,4.8,20.7,15.0
67409,1st_category_group,Manufacturing,Netherlands,Female,2020,4.7,21.7,15.7
67428,1st_category_group,Manufacturing,Western,Male,2011,1.7,32.8,29.3
67429,1st_category_group,Manufacturing,Western,Male,2012,1.8,33.7,29.1
67430,1st_category_group,Manufacturing,Western,Male,2013,1.9,33.1,29.4
67431,1st_category_group,Manufacturing,Western,Male,2014,2.0,34.5,31.2
67432,1st_category_group,Manufacturing,Western,Male,2015,2.1,35.9,33.0
67433,1st_category_group,Manufacturing,Western,Male,2016,2.1,37.8,35.6
67434,1st_category_group,Manufacturing,Western,Male,2017,2.2,37.2,35.2
67435,1st_category_group,Manufacturing,Western,Male,2018,2.4,39.8,37.4
67436,1st_category_group,Manufacturing,Western,Male,2019,2.7,41.3,39.6
67437,1st_category_group,Manufacturing,Western,Male,2020,2.8,40.0,37.0
67442,1st_category_group,Manufacturing,Western,Female,2011,0.5,15.9,11.5
